variant,triangles,regimen,seed,target,generation,best_fitness,best_global_fitness,mean_fitness,std_fitness,diversity,stalled,structure_stable,share_unchanged,evaluations,elapsed
400 tri · pm fijo,400,pm fijo,3,compleja,907,0.9110745847169541,0.91152720556932,0.9063587843753794,0.009334724528675254,0.026689577179402627,40,0,0.0,72640,236.1857546250103
400 tri · pm fijo,400,pm fijo,3,compleja,908,0.9108032048601599,0.91152720556932,0.9078124050177436,0.0027011654158792396,0.026478494062808017,41,0,0.0,72720,236.43437579099555
400 tri · pm fijo,400,pm fijo,3,compleja,909,0.9112599877199719,0.91152720556932,0.9073357801863231,0.0040254179803493086,0.026302059003945066,42,0,0.0,72800,236.72577079106122
400 tri · pm fijo,400,pm fijo,3,compleja,910,0.9112472056601043,0.91152720556932,0.9079323776313846,0.0023174043269305693,0.02652895234176923,43,0,0.0,72880,236.9941684580408
400 tri · pm fijo,400,pm fijo,3,compleja,911,0.9113683826538196,0.91152720556932,0.907555668150161,0.006038412835077601,0.025841256128939023,44,0,0.0,72960,237.28515587502625
400 tri · pm fijo,400,pm fijo,3,compleja,912,0.9114966915573829,0.91152720556932,0.9078874204958097,0.0034343982183768834,0.02620246878343375,45,0,0.0,73040,237.51129125000443
400 tri · pm fijo,400,pm fijo,3,compleja,913,0.9111353728678091,0.91152720556932,0.906825764099764,0.005917511200793891,0.026232477217353924,46,0,0.0,73120,237.78485091601033
400 tri · pm fijo,400,pm fijo,3,compleja,914,0.9111098069031716,0.91152720556932,0.9077477936840166,0.003654450133843661,0.025671725650535455,47,0,0.0,73200,238.08667895803228
400 tri · pm fijo,400,pm fijo,3,compleja,915,0.9108321538251906,0.91152720556932,0.9077382120432829,0.0041222940718934785,0.025652124251326,48,0,0.0,73280,238.3528333749855
400 tri · pm fijo,400,pm fijo,3,compleja,916,0.9108434854389997,0.91152720556932,0.9073735372237579,0.003868493312529996,0.025920905500765277,49,0,0.0,73360,238.7583193749888
400 tri · pm fijo,400,pm fijo,3,compleja,917,0.9114055575610187,0.91152720556932,0.9079887502851547,0.0030845042021512333,0.02556425298997042,50,0,0.0,73440,239.0242232499877
400 tri · pm fijo,400,pm fijo,3,compleja,918,0.91136558436373,0.91152720556932,0.9077529708211749,0.003939323126195736,0.02615077488808263,51,0,0.0,73520,239.2646058750106
400 tri · pm fijo,400,pm fijo,3,compleja,919,0.9110875276636047,0.91152720556932,0.9072804416503665,0.004782116752730822,0.02567750617864764,52,0,0.0,73600,239.48841212503612
400 tri · pm fijo,400,pm fijo,3,compleja,920,0.9113442512967799,0.91152720556932,0.9072634787349216,0.007015830768997807,0.02569670760727009,53,0,0.0,73680,239.71137908298988
400 tri · pm fijo,400,pm fijo,3,compleja,921,0.9113262076010424,0.91152720556932,0.9079816468274586,0.0039443362121909685,0.025652358310213678,54,0,0.0,73760,239.94229100004304
400 tri · pm fijo,400,pm fijo,3,compleja,922,0.9113159908078076,0.91152720556932,0.9070643890727791,0.005121242575030172,0.025901357560862072,55,0,0.0,73840,240.21971924998797
400 tri · pm fijo,400,pm fijo,3,compleja,923,0.9115662388253353,0.9115662388253353,0.9085635144606655,0.002456347481760471,0.026315393988120186,0,0,0.0,73920,240.50915024999995
400 tri · pm fijo,400,pm fijo,3,compleja,924,0.9112494460491504,0.9115662388253353,0.9078990455272317,0.004176932928144803,0.026110966240179737,1,0,0.0,74000,240.7865906250663
400 tri · pm fijo,400,pm fijo,3,compleja,925,0.9114821608038649,0.9115662388253353,0.9071492585748053,0.0045804946358965,0.02608848967005325,2,0,0.0,74080,241.074294290971
400 tri · pm fijo,400,pm fijo,3,compleja,926,0.9114659301411375,0.9115662388253353,0.9076757293167843,0.003964715130717082,0.02601304723325478,3,0,0.0,74160,241.30840758304112
400 tri · pm fijo,400,pm fijo,3,compleja,927,0.9111676135436584,0.9115662388253353,0.9075998843400409,0.003727645651873543,0.026258735933624187,4,0,0.0,74240,241.59548133297358
400 tri · pm fijo,400,pm fijo,3,compleja,928,0.9110982319082221,0.9115662388253353,0.9079587264923277,0.003151715248304069,0.025924705882955368,5,0,0.0,74320,241.91046400007326
400 tri · pm fijo,400,pm fijo,3,compleja,929,0.9108690774905251,0.9115662388253353,0.9083871236871465,0.0024608056463876664,0.026413077598099306,6,0,0.0,74400,242.15923983301036
400 tri · pm fijo,400,pm fijo,3,compleja,930,0.9110221289713629,0.9115662388253353,0.9078737545568885,0.0032120848829132126,0.027044639036097967,7,0,0.0,74480,242.40373999997973
400 tri · pm fijo,400,pm fijo,3,compleja,931,0.9118160775557388,0.9118160775557388,0.9077647013051002,0.003123759428737802,0.027360223926011697,0,0,0.0,74560,242.64397687499877
400 tri · pm fijo,400,pm fijo,3,compleja,932,0.9114723228415855,0.9118160775557388,0.9077373945866476,0.003958466069201407,0.027020684297814776,1,0,0.0,74640,242.9290210410254
400 tri · pm fijo,400,pm fijo,3,compleja,933,0.9116792058618247,0.9118160775557388,0.9080665768773715,0.004329786728200806,0.026623498652367097,2,0,0.0,74720,243.22189375001471
400 tri · pm fijo,400,pm fijo,3,compleja,934,0.9114441880971725,0.9118160775557388,0.9080615806872359,0.0034518101344235253,0.02683641447618419,3,0,0.0,74800,243.49997787503526
400 tri · pm fijo,400,pm fijo,3,compleja,935,0.9115438883118859,0.9118160775557388,0.908191845929452,0.00448335530827732,0.02660501709505508,4,0,0.0,74880,243.79774045804515
400 tri · pm fijo,400,pm fijo,3,compleja,936,0.9115827898686522,0.9118160775557388,0.9084257881404618,0.0036775472266161197,0.026953258293185643,5,0,0.0,74960,244.07061733305454
400 tri · pm fijo,400,pm fijo,3,compleja,937,0.9118619865089298,0.9118619865089298,0.9088771102591029,0.0024872031888863227,0.026640264430390435,0,0,0.0,75040,244.35713512497023
400 tri · pm fijo,400,pm fijo,3,compleja,938,0.9116855821773222,0.9118619865089298,0.9082011513177971,0.004284761687148935,0.027064993891044123,1,0,0.0,75120,244.59843633300625
400 tri · pm fijo,400,pm fijo,3,compleja,939,0.9115048609444304,0.9118619865089298,0.9086234050540363,0.0028479614878139416,0.027691970779719396,2,0,0.0,75200,244.85872920800466
400 tri · pm fijo,400,pm fijo,3,compleja,940,0.9117517671197214,0.9118619865089298,0.9086024647633039,0.0037011221750066887,0.02771236231565149,3,0,0.0,75280,245.1217730829958
400 tri · pm fijo,400,pm fijo,3,compleja,941,0.9115973530582253,0.9118619865089298,0.9084971194325926,0.0030830139252105123,0.028419698112654265,4,0,0.0,75360,245.40703254099935
400 tri · pm fijo,400,pm fijo,3,compleja,942,0.9122428716899305,0.9122428716899305,0.9078821124329174,0.006435117470077743,0.028810799177355347,0,0,0.0,75440,245.67723962501623
400 tri · pm fijo,400,pm fijo,3,compleja,943,0.9119107787741937,0.9122428716899305,0.9083598322835776,0.0032876389698789418,0.028725814003674587,1,0,0.0,75520,245.94965025002602
400 tri · pm fijo,400,pm fijo,3,compleja,944,0.9117798765096145,0.9122428716899305,0.9076053013578983,0.006370709692415333,0.02914611382110847,2,0,0.0,75600,246.20183483301662
400 tri · pm fijo,400,pm fijo,3,compleja,945,0.9119312917130861,0.9122428716899305,0.9082000613976362,0.003940675105584784,0.028248522869929033,3,0,0.0,75680,246.48286283307243
400 tri · pm fijo,400,pm fijo,3,compleja,946,0.912137472168363,0.9122428716899305,0.9079433070051278,0.0041297929418157705,0.027863394879811623,4,0,0.0,75760,246.7517910830211
400 tri · pm fijo,400,pm fijo,3,compleja,947,0.9118637044244695,0.9122428716899305,0.9066732693775098,0.006889974914286217,0.027487851274916864,5,0,0.0,75840,247.0504987500608
400 tri · pm fijo,400,pm fijo,3,compleja,948,0.9120424110488151,0.9122428716899305,0.9076707090484085,0.004649417118725664,0.027325502168318985,6,0,0.0,75920,247.30387495807372
400 tri · pm fijo,400,pm fijo,3,compleja,949,0.9117563531963778,0.9122428716899305,0.9079440816351603,0.004089042929004216,0.02708573629771224,7,0,0.0,76000,247.62575541599654
400 tri · pm fijo,400,pm fijo,3,compleja,950,0.9117834246626219,0.9122428716899305,0.9081939095150515,0.004009729402137442,0.02705432950312407,8,0,0.0,76080,247.89538175007328
400 tri · pm fijo,400,pm fijo,3,compleja,951,0.9117907245103923,0.9122428716899305,0.9084659385214386,0.003224326899246825,0.027303373141667555,9,0,0.0,76160,248.15361895796377
400 tri · pm fijo,400,pm fijo,3,compleja,952,0.9116619249006841,0.9122428716899305,0.9083076596802122,0.0037459325936535243,0.02714656053323653,10,0,0.0,76240,248.39739987498615
400 tri · pm fijo,400,pm fijo,3,compleja,953,0.9120920547522807,0.9122428716899305,0.9070264220046822,0.0064574578512127685,0.027919350441301578,11,0,0.0,76320,248.66104270797223
400 tri · pm fijo,400,pm fijo,3,compleja,954,0.9119676029122401,0.9122428716899305,0.9093978240690896,0.0024555610296548773,0.027610575602661523,12,0,0.0,76400,248.9505994580686
400 tri · pm fijo,400,pm fijo,3,compleja,955,0.9121135733339796,0.9122428716899305,0.9062263902129846,0.00947142130553152,0.02794279337652706,13,0,0.0,76480,249.2610742080724
400 tri · pm fijo,400,pm fijo,3,compleja,956,0.9120236970613871,0.9122428716899305,0.9085534121046817,0.00359088734190454,0.02809898129947068,14,0,0.0,76560,249.54673120798543
400 tri · pm fijo,400,pm fijo,3,compleja,957,0.9122883311525884,0.9122883311525884,0.9086076880156954,0.004031106585976576,0.02812395069899182,0,0,0.0,76640,249.80591087497305
400 tri · pm fijo,400,pm fijo,3,compleja,958,0.912042007653709,0.9122883311525884,0.908483367576147,0.004729406175379622,0.028253981949359918,1,0,0.0,76720,250.10819295805413
400 tri · pm fijo,400,pm fijo,3,compleja,959,0.9119812718677431,0.9122883311525884,0.908557388108697,0.004020545384770093,0.028391785532781134,2,0,0.0,76800,250.37081158300862
400 tri · pm fijo,400,pm fijo,3,compleja,960,0.9117416801820633,0.9122883311525884,0.9077977438863793,0.004947060991946734,0.028881753282801643,3,0,0.0,76880,250.62229754100554
400 tri · pm fijo,400,pm fijo,3,compleja,961,0.9120781368260381,0.9122883311525884,0.9082213438992686,0.004079949365400875,0.029069212686089974,4,0,0.0,76960,250.92598191602156
400 tri · pm fijo,400,pm fijo,3,compleja,962,0.9121331660602376,0.9122883311525884,0.9089667587718562,0.0027471362306478032,0.028713768595814385,5,0,0.0,77040,251.2158594999928
400 tri · pm fijo,400,pm fijo,3,compleja,963,0.9124373918540353,0.9124373918540353,0.9075755698186271,0.006551070003503379,0.029124176372304363,0,0,0.0,77120,251.5077005829662
400 tri · pm fijo,400,pm fijo,3,compleja,964,0.9124693856659596,0.9124693856659596,0.9091190402465527,0.0030347378278759874,0.029329779053202897,0,0,0.0,77200,251.758605082985
400 tri · pm fijo,400,pm fijo,3,compleja,965,0.9124929922601197,0.9124929922601197,0.9079125275395775,0.006411951158041967,0.029981422059570974,0,0,0.0,77280,252.04668545804452
400 tri · pm fijo,400,pm fijo,3,compleja,966,0.9123304881955232,0.9124929922601197,0.908450747169337,0.004355985812057534,0.02974129621714342,1,0,0.0,77360,252.2932272499893
400 tri · pm fijo,400,pm fijo,3,compleja,967,0.9123412800991857,0.9124929922601197,0.9071920394351064,0.006083534638063691,0.028719983505621858,2,0,0.0,77440,252.52855883305892
400 tri · pm fijo,400,pm fijo,3,compleja,968,0.9122297143435305,0.9124929922601197,0.9080406299147217,0.004883076519232795,0.028547580520476252,3,0,0.0,77520,252.7913414160721
400 tri · pm fijo,400,pm fijo,3,compleja,969,0.9122396692335507,0.9124929922601197,0.9079662279190222,0.0062646048695524995,0.02860106738183221,4,0,0.0,77600,253.07667004107498
400 tri · pm fijo,400,pm fijo,3,compleja,970,0.9125568675578919,0.9125568675578919,0.9086522924881895,0.00476666991412634,0.028557480426037844,0,0,0.0,77680,253.36690787505358
400 tri · pm fijo,400,pm fijo,3,compleja,971,0.9125341273440417,0.9125568675578919,0.9091518194202786,0.0031177609719802673,0.02924445008499435,1,0,0.0,77760,253.65731599996798
400 tri · pm fijo,400,pm fijo,3,compleja,972,0.9124974084157879,0.9125568675578919,0.9089438572550332,0.005228734013382488,0.028455209966991617,2,0,0.0,77840,253.92332449997775
400 tri · pm fijo,400,pm fijo,3,compleja,973,0.9122550781234252,0.9125568675578919,0.9085356303007565,0.0061226250151514144,0.02802634223344868,3,0,0.0,77920,254.19228345796
400 tri · pm fijo,400,pm fijo,3,compleja,974,0.9124328182518808,0.9125568675578919,0.9084097074603023,0.006395861322599945,0.028075497818847005,4,0,0.0,78000,254.4941725829849
400 tri · pm fijo,400,pm fijo,3,compleja,975,0.9127368165696339,0.9127368165696339,0.9080629614606275,0.005627837608702012,0.027710072879943027,0,0,0.0,78080,254.78574958303943
400 tri · pm fijo,400,pm fijo,3,compleja,976,0.9130334386376509,0.9130334386376509,0.9089878935744892,0.0033433982627588768,0.02669111492504965,0,0,0.0,78160,255.0229272079887
400 tri · pm fijo,400,pm fijo,3,compleja,977,0.9126596559123992,0.9130334386376509,0.9087765671321153,0.006362779851711816,0.02532615432714443,1,0,0.0,78240,255.3173221660545
400 tri · pm fijo,400,pm fijo,3,compleja,978,0.9123651969352977,0.9130334386376509,0.9092480441721081,0.0038027448282332258,0.025162607627441304,2,0,0.0,78320,255.58041012496687
400 tri · pm fijo,400,pm fijo,3,compleja,979,0.9128771521543038,0.9130334386376509,0.9095562755046963,0.0032149051818466073,0.0258965283435896,3,0,0.0,78400,255.84399929107167
400 tri · pm fijo,400,pm fijo,3,compleja,980,0.9124086543403538,0.9130334386376509,0.9093878507314377,0.003965253327411577,0.025775656742642157,4,0,0.0,78480,256.05023458297364
400 tri · pm fijo,400,pm fijo,3,compleja,981,0.9127331934222174,0.9130334386376509,0.9085927519875472,0.0058990202541698,0.026705454563012033,5,0,0.0,78560,256.3156052080449
400 tri · pm fijo,400,pm fijo,3,compleja,982,0.9126252925774315,0.9130334386376509,0.9090710973843436,0.0038188604176115455,0.026887384974530144,6,0,0.0,78640,256.6404600830283
400 tri · pm fijo,400,pm fijo,3,compleja,983,0.9129781348043207,0.9130334386376509,0.9086759138488152,0.0043510845436948095,0.02722071492776508,7,0,0.0,78720,256.9332730000606
400 tri · pm fijo,400,pm fijo,3,compleja,984,0.9127690329657681,0.9130334386376509,0.909753504919599,0.0031006897174918734,0.027585799526504418,8,0,0.0,78800,257.2208259999752
400 tri · pm fijo,400,pm fijo,3,compleja,985,0.9126494520694913,0.9130334386376509,0.909325151164872,0.003868707411792959,0.027342422925573304,9,0,0.0,78880,257.47149141598493
400 tri · pm fijo,400,pm fijo,3,compleja,986,0.9131308661774824,0.9131308661774824,0.9093536318199866,0.0056091708104491775,0.026792408566956614,0,0,0.0,78960,257.7205805410631
400 tri · pm fijo,400,pm fijo,3,compleja,987,0.9127893932915584,0.9131308661774824,0.9095739113560128,0.003178166777957945,0.02749538622229982,1,0,0.0,79040,258.00926633307245
400 tri · pm fijo,400,pm fijo,3,compleja,988,0.9128495071442541,0.9131308661774824,0.9085719739533852,0.004341702952100601,0.028080431728463133,2,0,0.0,79120,258.3099932500627
400 tri · pm fijo,400,pm fijo,3,compleja,989,0.9125763104901935,0.9131308661774824,0.9070081775960087,0.007156853330235891,0.028591124443348447,3,0,0.0,79200,258.61647854105104
400 tri · pm fijo,400,pm fijo,3,compleja,990,0.9122127852175187,0.9131308661774824,0.9073431677468097,0.006869489810217238,0.02845418371348573,4,0,0.0,79280,258.8994139160495
400 tri · pm fijo,400,pm fijo,3,compleja,991,0.9124744909906027,0.9131308661774824,0.9080129567757982,0.004555388103889747,0.02771982771059272,5,0,0.0,79360,259.1715542500606
400 tri · pm fijo,400,pm fijo,3,compleja,992,0.9125387584608469,0.9131308661774824,0.9088372885070912,0.0035824426053244376,0.02769764360613843,6,0,0.0,79440,259.4897030830616
400 tri · pm fijo,400,pm fijo,3,compleja,993,0.9129632679255966,0.9131308661774824,0.906591818568382,0.008135543583571811,0.028300217414786062,7,0,0.0,79520,259.77950837498065
400 tri · pm fijo,400,pm fijo,3,compleja,994,0.9126517284246394,0.9131308661774824,0.9085807020464796,0.0038225205025494272,0.02773938673207368,8,0,0.0,79600,260.063418500009
400 tri · pm fijo,400,pm fijo,3,compleja,995,0.9126224861987211,0.9131308661774824,0.9092308405806907,0.0030200669400153586,0.027172629537424085,9,0,0.0,79680,260.3661280829692
400 tri · pm fijo,400,pm fijo,3,compleja,996,0.9126212840669343,0.9131308661774824,0.9083738201819811,0.005206236929378704,0.02705430839353667,10,0,0.0,79760,260.6315577910282
400 tri · pm fijo,400,pm fijo,3,compleja,997,0.9124435344973603,0.9131308661774824,0.9088926893276319,0.0033236764822660958,0.026033460329799623,11,0,0.0,79840,260.86874145804904
400 tri · pm fijo,400,pm fijo,3,compleja,998,0.912785526276527,0.9131308661774824,0.9076792884174771,0.006868520999512817,0.02592416613191177,12,0,0.0,79920,261.1597673330689
400 tri · pm fijo,400,pm fijo,3,compleja,999,0.9124972478244041,0.9131308661774824,0.909056634362653,0.0036472208140019492,0.026403838450883406,13,0,0.0,80000,261.4297590829665
400 tri · pm fijo,400,pm fijo,3,compleja,1000,0.9127350291314414,0.9131308661774824,0.9097346418523753,0.0036459382346706753,0.02662877586570262,14,0,0.0,80080,261.722673124983
400 tri · pm fijo,400,pm fijo,3,compleja,1001,0.9130060266407308,0.9131308661774824,0.9091076255967888,0.004000942895107739,0.027289321573488234,15,0,0.0,80160,261.98399058298673
400 tri · pm fijo,400,pm fijo,3,compleja,1002,0.9127532031260986,0.9131308661774824,0.9087542320637605,0.003616083755366035,0.026926050594930716,16,0,0.0,80240,262.2233633750584
400 tri · pm fijo,400,pm fijo,3,compleja,1003,0.9125255766894428,0.9131308661774824,0.9082817754020949,0.004965799023861234,0.02690654684211129,17,0,0.0,80320,262.54383545799647
400 tri · pm fijo,400,pm fijo,3,compleja,1004,0.9130807382850753,0.9131308661774824,0.9092610785662746,0.003390435472049351,0.027674597152979135,18,0,0.0,80400,262.7759855829645
400 tri · pm fijo,400,pm fijo,3,compleja,1005,0.9129045276234546,0.9131308661774824,0.9093231735199087,0.0037954869037052966,0.02753431442081975,19,0,0.0,80480,263.05431537504774
400 tri · pm fijo,400,pm fijo,3,compleja,1006,0.9127187989358333,0.9131308661774824,0.9090286784656876,0.00459492834290152,0.027715183494503557,20,0,0.0,80560,263.33230133296456
400 tri · pm fijo,400,pm fijo,3,compleja,1007,0.9125268859416829,0.9131308661774824,0.9094867470993971,0.003159776588672958,0.027307627252335293,21,0,0.0,80640,263.59679641597904
400 tri · pm fijo,400,pm fijo,3,compleja,1008,0.9127717353190464,0.9131308661774824,0.9088195804950466,0.004436607722082681,0.028166236609221382,22,0,0.0,80720,263.85322720801923
400 tri · pm fijo,400,pm fijo,3,compleja,1009,0.9126939120578392,0.9131308661774824,0.908075098711976,0.006349078864523269,0.02812311658827588,23,0,0.0,80800,264.1007177500287
400 tri · pm fijo,400,pm fijo,3,compleja,1010,0.9127018997149465,0.9131308661774824,0.9096760512200734,0.0030071761662623505,0.028171845296791908,24,0,0.0,80880,264.3802085829666
400 tri · pm fijo,400,pm fijo,3,compleja,1011,0.9130747890588716,0.9131308661774824,0.9091581474006949,0.004057644132361097,0.02864708093674241,25,0,0.0,80960,264.6948211250128
400 tri · pm fijo,400,pm fijo,3,compleja,1012,0.9127982639050753,0.9131308661774824,0.9094583055315812,0.005515097458622455,0.028892193702202022,26,0,0.0,81040,264.95105520798825
400 tri · pm fijo,400,pm fijo,3,compleja,1013,0.9126950306882277,0.9131308661774824,0.9092311440175356,0.005729956507457593,0.029383197108077092,27,0,0.0,81120,265.2265424580546
400 tri · pm fijo,400,pm fijo,3,compleja,1014,0.912692374970396,0.9131308661774824,0.9095567180981508,0.004209956861454176,0.029131472498182414,28,0,0.0,81200,265.4911333330674
400 tri · pm fijo,400,pm fijo,3,compleja,1015,0.9126845813073395,0.9131308661774824,0.9099306341055474,0.0032548922083008025,0.027972837496789332,29,0,0.0,81280,265.7898514580447
400 tri · pm fijo,400,pm fijo,3,compleja,1016,0.9125309503710252,0.9131308661774824,0.9088813609556418,0.0050170562799770205,0.02843841534216274,30,0,0.0,81360,266.0641680000117
400 tri · pm fijo,400,pm fijo,3,compleja,1017,0.9130253276316735,0.9131308661774824,0.9092803101564858,0.0035116451764651787,0.027885709591801654,31,0,0.0,81440,266.3273027499672
400 tri · pm fijo,400,pm fijo,3,compleja,1018,0.912791729696234,0.9131308661774824,0.908445479338426,0.004996628958459175,0.027734393816331752,32,0,0.0,81520,266.57890545798
400 tri · pm fijo,400,pm fijo,3,compleja,1019,0.9124728052372719,0.9131308661774824,0.9090480870318697,0.005616273448199767,0.027765737908703216,33,0,0.0,81600,266.8407354580704
400 tri · pm fijo,400,pm fijo,3,compleja,1020,0.9126524523662716,0.9131308661774824,0.90886724371491,0.003950011657971024,0.027689584678700762,34,0,0.0,81680,267.123194374959
400 tri · pm fijo,400,pm fijo,3,compleja,1021,0.9121203129628044,0.9131308661774824,0.9090053329682359,0.0038094961330846283,0.028037253307817506,35,0,0.0,81760,267.4464554580627
400 tri · pm fijo,400,pm fijo,3,compleja,1022,0.91297610423372,0.9131308661774824,0.9086478908475369,0.0037722593059917454,0.027566743390961945,36,0,0.0,81840,267.74836600001436
400 tri · pm fijo,400,pm fijo,3,compleja,1023,0.9123673576681127,0.9131308661774824,0.909439727150491,0.0025347229662290613,0.028153090574242996,37,0,0.0,81920,268.00631533307023
400 tri · pm fijo,400,pm fijo,3,compleja,1024,0.9132378247369435,0.9132378247369435,0.9093864746021565,0.00296235099147305,0.027766215099803582,0,0,0.0,82000,268.2719852910377
400 tri · pm fijo,400,pm fijo,3,compleja,1025,0.913027791552501,0.9132378247369435,0.9091167996532254,0.0033861040214048527,0.02748969686099847,1,0,0.0,82080,268.55815979104955
400 tri · pm fijo,400,pm fijo,3,compleja,1026,0.9133326364563406,0.9133326364563406,0.9088341587216192,0.00462315484814861,0.027810328431236937,0,0,0.0,82160,268.8062565000728
400 tri · pm fijo,400,pm fijo,3,compleja,1027,0.9132150356278387,0.9133326364563406,0.908650169027544,0.003906263651072672,0.027598122772323028,1,0,0.0,82240,269.06642191600986
400 tri · pm fijo,400,pm fijo,3,compleja,1028,0.9129171535658119,0.9133326364563406,0.9095280298671987,0.0030180632038516227,0.027427051849203948,2,0,0.0,82320,269.3577560830163
400 tri · pm fijo,400,pm fijo,3,compleja,1029,0.9128870519828256,0.9133326364563406,0.9094983053614392,0.003741390932637521,0.02806490873094722,3,0,0.0,82400,269.63252433296293
400 tri · pm fijo,400,pm fijo,3,compleja,1030,0.9126942782266403,0.9133326364563406,0.9097180051532241,0.0034476764857290275,0.028296283239054667,4,0,0.0,82480,269.92212741600815
400 tri · pm fijo,400,pm fijo,3,compleja,1031,0.9127807491384522,0.9133326364563406,0.9090834406888171,0.003658421179923501,0.027962821392356035,5,0,0.0,82560,270.2012352499878
400 tri · pm fijo,400,pm fijo,3,compleja,1032,0.9133278940151104,0.9133326364563406,0.9085517200942501,0.003532922862983145,0.0288221455267798,6,0,0.0,82640,270.4716882080538
400 tri · pm fijo,400,pm fijo,3,compleja,1033,0.9130550609114179,0.9133326364563406,0.909432586781247,0.003256441524198116,0.028603359512056257,7,0,0.0,82720,270.7272005829727
400 tri · pm fijo,400,pm fijo,3,compleja,1034,0.9130412191281242,0.9133326364563406,0.9096333888137395,0.003370832550046646,0.028627358462790808,8,0,0.0,82800,270.9526749160141
400 tri · pm fijo,400,pm fijo,3,compleja,1035,0.9128966343139749,0.9133326364563406,0.9088038742707305,0.005026676946040291,0.028574786647221854,9,0,0.0,82880,271.2387888330268
400 tri · pm fijo,400,pm fijo,3,compleja,1036,0.9131093544179343,0.9133326364563406,0.9083746181318209,0.00676237541807352,0.02936010731635153,10,0,0.0,82960,271.48293716600165
400 tri · pm fijo,400,pm fijo,3,compleja,1037,0.9128942386323626,0.9133326364563406,0.9095921458642492,0.003780668263033407,0.02926353840869812,11,0,0.0,83040,271.74920258298516
400 tri · pm fijo,400,pm fijo,3,compleja,1038,0.913112665749862,0.9133326364563406,0.9092260488099342,0.004089463515827382,0.028658239079093588,12,0,0.0,83120,272.0043514580466
400 tri · pm fijo,400,pm fijo,3,compleja,1039,0.9133304881388462,0.9133326364563406,0.908997639334804,0.004375697822096343,0.029300316508681805,13,0,0.0,83200,272.2864645830123
400 tri · pm fijo,400,pm fijo,3,compleja,1040,0.9133605045547653,0.9133605045547653,0.9091270186963621,0.005001995202600119,0.029110057200059145,0,0,0.0,83280,272.5919173329603
400 tri · pm fijo,400,pm fijo,3,compleja,1041,0.9128749707140219,0.9133605045547653,0.9092640971241817,0.004466278249163807,0.028885079470835334,1,0,0.0,83360,272.844073166023
400 tri · pm fijo,400,pm fijo,3,compleja,1042,0.9126559112813328,0.9133605045547653,0.9088680030836029,0.005098027259707064,0.029195338586437518,2,0,0.0,83440,273.2705123750493
400 tri · pm fijo,400,pm fijo,3,compleja,1043,0.9124945820504855,0.9133605045547653,0.9081729825998959,0.004334742336518877,0.029271497822282798,3,0,0.0,83520,273.56610670802183
400 tri · pm fijo,400,pm fijo,3,compleja,1044,0.9129904080488248,0.9133605045547653,0.907731499581206,0.007000029716377199,0.029255629154442984,4,0,0.0,83600,273.8384845830733
400 tri · pm fijo,400,pm fijo,3,compleja,1045,0.9129666423187659,0.9133605045547653,0.908617211582785,0.0038500739574997404,0.029373518354098644,5,0,0.0,83680,274.1335330000147
400 tri · pm fijo,400,pm fijo,3,compleja,1046,0.9132315084489759,0.9133605045547653,0.9095318231963379,0.0026890072237621973,0.029334832644796742,6,0,0.0,83760,274.3788354160497
400 tri · pm fijo,400,pm fijo,3,compleja,1047,0.9132996798274042,0.9133605045547653,0.907514565769004,0.006434499520654522,0.029625380102073093,7,0,0.0,83840,274.6544074580306
400 tri · pm fijo,400,pm fijo,3,compleja,1048,0.9127685094196721,0.9133605045547653,0.9081525931830747,0.008455482338806837,0.02878821222817431,8,0,0.0,83920,274.8965165410191
400 tri · pm fijo,400,pm fijo,3,compleja,1049,0.9131997113032686,0.9133605045547653,0.9085203913041775,0.004553073261876318,0.02902308901428864,9,0,0.0,84000,275.21797291596886
400 tri · pm fijo,400,pm fijo,3,compleja,1050,0.9128605568390917,0.9133605045547653,0.9085443372420592,0.005479158598813103,0.028989735348830165,10,0,0.0,84080,275.5501309160609
400 tri · pm fijo,400,pm fijo,3,compleja,1051,0.9128793013901046,0.9133605045547653,0.9088658640347035,0.0043591837747790005,0.028348866110883095,11,0,0.0,84160,275.80568045796826
400 tri · pm fijo,400,pm fijo,3,compleja,1052,0.9125194523801387,0.9133605045547653,0.909722825023686,0.0028834145592342656,0.027719537105865378,12,0,0.0,84240,276.12667370797135
400 tri · pm fijo,400,pm fijo,3,compleja,1053,0.9127045114550862,0.9133605045547653,0.908174240922774,0.0051807171366162795,0.02828123433647812,13,0,0.0,84320,276.34942737501115
400 tri · pm fijo,400,pm fijo,3,compleja,1054,0.9128686242833962,0.9133605045547653,0.9089748536662642,0.004005642829201868,0.028416511969505513,14,0,0.0,84400,276.65221470803954
400 tri · pm fijo,400,pm fijo,3,compleja,1055,0.9127244099269759,0.9133605045547653,0.9099039755674425,0.002645672577074423,0.027838356425815773,15,0,0.0,84480,276.92383237497415
400 tri · pm fijo,400,pm fijo,3,compleja,1056,0.912561528003238,0.9133605045547653,0.9093576246152428,0.003719253330755415,0.02845530252612298,16,0,0.0,84560,277.2369044580264
400 tri · pm fijo,400,pm fijo,3,compleja,1057,0.9128790957386065,0.9133605045547653,0.9086228873042392,0.004820543699342044,0.028879421481774917,17,0,0.0,84640,277.51667208306026
400 tri · pm fijo,400,pm fijo,3,compleja,1058,0.9127457502836266,0.9133605045547653,0.9093385034155463,0.004054603308546922,0.027784313209115376,18,0,0.0,84720,277.8151552500203
